chunk_size,chunk_overlap,rouge1_f,rouge2_f,rougeL_f,bleu,semantic_similarity,f1,inference_time
1000,0,0.03347624918921753,0.001777777777777778,0.0231911027218244,0.0028058014527573166,0.21186359425385792,0.02175910155005271,21.915398120880127
1000,100,0.03347624918921753,0.001777777777777778,0.0231911027218244,0.0028058014527573166,0.21186359425385792,0.02175910155005271,16.443370819091797
1000,200,0.03347624918921753,0.001777777777777778,0.0231911027218244,0.0028058014527573166,0.21186359425385792,0.02175910155005271,14.154979944229126
